Bailey,Continent,20,10,11,12,30,40,130,140,120,121,122,110,80,81,82,50,100,60,62,61,90,70,71,72,160,170,180,150,151,152,153,190,200,201,202,210,220,230
35,South America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","70,2,2,26","75,3,3,19","90,0,1,9","1,0,0,99","85,5,5,5","85,5,5,5","85,5,5,5","85,5,5,5","85,5,5,5","80,10,5,5","85,5,5,5","80,10,5,5","80,10,5,5","70,20,5,5","85,5,5,5","70,20,5,5","70,20,5,5","85,5,5,5","80,10,5,5","85,5,5,5","70,20,5,5","75,0,0,25","75,0,0,25","6,1,1,2","6,1,1,2","6,1,1,2","6,1,1,2","40,2,3,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
36,Africa,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","40,35,1,24","50,40,1,9","98,0,1,1","1,0,0,99","80,15,4,1","80,15,4,1","80,15,4,1","70,25,1,4","20,78,1,1","10,88,1,1","20,78,1,1","25,70,1,4","25,70,1,4","10,88,1,1","40,55,1,4","10,88,1,1","10,88,1,1","20,78,1,1","10,88,1,1","20,78,1,1","20,70,0,10","75,0,0,25","74,1,0,25","4,4,1,1","2,6,1,1","2,6,1,1","6,2,1,1","20,25,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
36,Oceania_NZ,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","50,20,5,25","30,40,5,25","75,10,3,12","1,0,0,99","50,20,15,15","50,20,15,15","50,20,15,15","35,45,5,15","20,60,5,15","10,70,5,15","20,60,5,15","10,70,5,15","10,70,5,15","10,70,5,15","25,55,5,15","10,70,5,15","10,70,5,15","20,60,5,15","10,70,5,15","20,60,5,15","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,6,1,2","4,2,2,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
36,Oceania,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","50,20,5,25","30,40,5,25","75,10,3,12","1,0,0,99","50,20,15,15","50,20,15,15","50,20,15,15","35,45,5,15","20,60,5,15","10,70,5,15","20,60,5,15","10,70,5,15","10,70,5,15","10,70,5,15","25,55,5,15","10,70,5,15","10,70,5,15","20,60,5,15","10,70,5,15","20,60,5,15","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,6,1,2","4,2,2,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
36,EurAsia,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","40,40,2,18","31,50,4,15","65,25,3,7","1,0,0,99","50,35,10,5","50,35,10,5","50,35,10,5","55,35,5,5","40,54,5,1","20,74,5,1","40,54,5,1","20,74,5,1","20,74,5,1","20,74,5,1","40,50,5,5","20,74,5,1","20,74,5,1","40,54,5,1","20,74,5,1","40,54,5,1","20,60,5,15","75,0,0,25","20,20,5,55","3,5,0,2","1,6,1,2","3,5,0,2","3,5,0,2","20,20,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
36,North America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","40,40,2,18","31,50,4,15","65,25,3,7","1,0,0,99","50,35,10,5","50,35,10,5","50,35,10,5","55,35,5,5","25,69,5,1","5,89,5,1","25,69,5,1","20,74,5,1","20,74,5,1","20,74,5,1","40,50,5,5","20,74,5,1","20,74,5,1","25,69,5,1","5,89,5,1","25,69,5,1","20,60,5,15","75,0,0,25","20,20,5,55","3,5,0,2","1,6,1,2","3,5,0,2","3,5,0,2","20,20,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
36,South America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","66,2,3,29","74,4,6,14","90,0,1,9","1,0,0,99","80,7,8,5","80,7,8,5","80,7,8,5","80,7,8,5","85,5,7,3","80,10,7,3","85,5,7,3","80,10,7,3","80,10,7,3","70,20,7,3","80,7,8,5","70,20,7,3","70,20,7,3","85,5,7,3","80,10,7,3","85,5,7,3","70,20,7,3","75,0,0,25","75,0,0,25","6,1,1,2","6,1,1,2","6,1,1,2","6,1,1,2","40,2,3,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
37,Africa,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","95,0,1,4","95,0,1,4","95,0,1,4","1,0,0,99","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","75,0,0,25","95,0,1,4","8,0,0,2","8,0,1,1","8,0,1,1","8,0,1,1","40,0,5,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
37,Oceania_NZ,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","75,1,1,23","80,1,1,18","93,1,1,5","1,0,0,99","94,1,1,4","94,1,1,4","94,1,1,4","92,2,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","90,0,0,10","75,0,0,25","75,0,0,25","6,0,1,3","7,1,1,1","8,0,1,1","7,0,1,2","30,10,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
37,Oceania,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","75,1,1,23","80,1,1,18","93,1,1,5","1,0,0,99","94,1,1,4","94,1,1,4","94,1,1,4","92,2,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","90,0,0,10","75,0,0,25","75,0,0,25","6,0,1,3","7,1,1,1","8,0,1,1","7,0,1,2","30,10,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
37,EurAsia,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","75,2,0,23","80,3,0,17","90,3,0,7","1,0,0,99","90,3,0,7","90,3,0,7","90,3,0,7","90,5,0,5","75,15,1,9","65,25,1,9","75,15,1,9","75,20,0,5","75,20,0,5","70,25,0,5","80,15,0,5","70,25,0,5","70,25,0,5","75,15,1,9","65,25,1,9","75,15,1,9","50,40,0,10","75,0,0,25","73,2,0,25","7,0,0,3","7,0,0,3","8,1,0,1","7,0,0,3","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
37,North America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","75,2,0,23","80,3,0,17","90,3,0,7","1,0,0,99","90,3,0,7","90,3,0,7","90,3,0,7","90,5,0,5","25,69,5,1","5,89,5,1","25,69,5,1","75,20,0,5","75,20,0,5","70,25,0,5","80,15,0,5","70,25,0,5","70,25,0,5","25,69,5,1","5,89,5,1","25,69,5,1","50,40,0,10","75,0,0,25","65,10,0,25","8,1,0,1","8,1,0,1","8,1,0,1","8,1,0,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
37,South America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","80,0,1,19","85,0,1,14","95,0,1,4","1,0,0,99","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,1,1,3","75,0,0,25","75,0,0,25","8,0,1,1","8,0,1,1","8,0,1,1","8,0,1,1","44,0,1,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
38,Africa,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","80,0,0,20","90,0,0,10","99,0,0,1","1,0,0,99","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","89,1,0,10","75,0,0,25","74,1,0,25","9,0,0,1","9,0,0,1","9,0,0,1","9,0,0,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
38,North America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","75,2,0,23","80,3,0,17","90,3,0,7","1,0,0,99","90,3,0,7","90,3,0,7","90,3,0,7","90,5,0,5","25,69,5,1","5,89,5,1","25,69,5,1","75,20,0,5","75,20,0,5","70,25,0,5","80,15,0,5","70,25,0,5","70,25,0,5","25,69,5,1","5,89,5,1","25,69,5,1","50,40,0,10","75,0,0,25","65,10,0,25","8,1,0,1","8,1,0,1","8,1,0,1","8,1,0,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
38,South America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","80,0,0,20","90,0,0,10","99,0,0,1","1,0,0,99","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","90,1,0,9","75,0,0,25","75,0,0,25","9,0,0,1","9,0,0,1","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
38,Oceania_NZ,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","55,15,5,25","35,35,5,25","75,10,3,12","1,0,0,99","50,25,10,15","50,25,10,15","50,25,10,15","35,47,3,15","20,60,5,15","10,70,5,15","20,60,5,15","20,62,3,15","20,62,3,15","10,70,5,15","20,62,3,15","10,70,5,15","10,70,5,15","20,60,5,15","10,70,5,15","20,60,5,15","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,6,1,2","4,2,2,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
38,Oceania,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","55,15,5,25","35,35,5,25","75,10,3,12","1,0,0,99","50,25,10,15","50,25,10,15","50,25,10,15","35,47,3,15","20,60,5,15","10,70,5,15","20,60,5,15","20,62,3,15","20,62,3,15","10,70,5,15","20,62,3,15","10,70,5,15","10,70,5,15","20,60,5,15","10,70,5,15","20,60,5,15","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,6,1,2","4,2,2,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
38,EurAsia,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","54,20,1,25","56,25,1,18","94,1,1,4","1,0,0,99","70,23,2,5","70,23,2,5","70,23,2,5","70,28,1,1","40,58,1,1","20,78,1,1","40,58,1,1","49,49,1,1","49,49,1,1","49,49,1,1","60,38,1,1","49,49,1,1","49,49,1,1","40,58,1,1","20,78,1,1","40,58,1,1","80,14,1,5","75,0,0,25","49,1,0,50","7,1,1,1","4,4,1,1","7,1,1,1","7,1,1,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
39,Africa,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","80,0,0,20","90,0,0,10","99,0,0,1","1,0,0,99","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","89,1,0,10","75,0,0,25","74,1,0,25","9,0,0,1","9,0,0,1","9,0,0,1","9,0,0,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
39,Oceania_NZ,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","70,3,1,26","78,5,1,16","93,1,1,5","1,0,0,99","94,1,1,4","94,1,1,4","94,1,1,4","92,2,1,5","89,5,1,5","84,10,1,5","89,5,1,5","89,5,1,5","89,5,1,5","79,15,1,5","89,5,1,5","79,15,1,5","84,10,1,5","89,5,1,5","84,10,1,5","89,5,1,5","90,0,0,10","75,0,0,25","75,0,0,25","6,0,1,3","6,1,1,2","6,1,1,2","7,0,1,2","30,10,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
39,Oceania,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","70,3,1,26","78,5,1,16","93,1,1,5","1,0,0,99","94,1,1,4","94,1,1,4","94,1,1,4","92,2,1,5","89,5,1,5","84,10,1,5","89,5,1,5","89,5,1,5","89,5,1,5","79,15,1,5","89,5,1,5","79,15,1,5","84,10,1,5","89,5,1,5","84,10,1,5","89,5,1,5","90,0,0,10","75,0,0,25","75,0,0,25","6,0,1,3","6,1,1,2","6,1,1,2","7,0,1,2","30,10,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
39,EurAsia,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","55,15,0,30","45,35,0,20","90,5,0,5","1,0,0,99","90,5,0,5","90,5,0,5","90,5,0,5","75,20,0,5","60,39,0,1","30,69,0,1","60,39,0,1","49,50,0,1","49,50,0,1","30,69,0,1","49,50,0,1","30,69,0,1","30,69,0,1","60,39,0,1","30,69,0,1","60,39,0,1","75,20,0,5","75,0,0,25","30,10,1,54","5,4,0,1","3,6,0,1","4,5,0,1","5,4,0,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
39,North America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","54,15,1,30","50,29,1,20","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","75,20,0,5","25,69,5,1","5,89,5,1","25,69,5,1","49,49,1,1","49,49,1,1","40,54,1,4","49,49,1,1","40,54,1,4","40,54,1,4","25,69,5,1","5,89,5,1","25,69,5,1","75,20,0,5","75,0,0,25","30,10,1,54","5,4,0,1","4,4,1,1","9,0,0,1","5,4,0,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
39,South America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","80,0,0,20","90,0,0,10","99,0,0,1","1,0,0,99","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","90,1,0,9","75,0,0,25","75,0,0,25","9,0,0,1","9,0,0,1","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
40,Africa,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","40,35,1,24","50,40,1,9","98,0,1,1","1,0,0,99","80,15,4,1","80,15,4,1","80,15,4,1","70,25,1,4","20,78,1,1","10,88,1,1","20,78,1,1","25,70,1,4","25,70,1,4","10,88,1,1","40,55,1,4","10,88,1,1","10,88,1,1","20,78,1,1","10,88,1,1","20,78,1,1","20,70,0,10","75,0,0,25","74,1,0,25","4,4,1,1","2,6,1,1","2,6,1,1","6,2,1,1","20,25,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
40,Oceania_NZ,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","55,30,1,14","40,40,1,19","60,30,1,9","1,0,0,99","25,60,5,10","25,60,5,10","25,60,5,10","23,65,2,10","26,67,2,5","13,80,2,5","26,67,2,5","23,65,2,10","23,65,2,10","13,80,2,5","23,65,2,10","13,80,2,5","13,80,2,5","26,67,2,5","13,80,2,5","26,67,2,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,6,1,2","2,4,2,2","6,1,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
40,Oceania,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","55,30,1,14","40,40,1,19","60,30,1,9","1,0,0,99","25,60,5,10","25,60,5,10","25,60,5,10","23,65,2,10","26,67,2,5","13,80,2,5","26,67,2,5","23,65,2,10","23,65,2,10","13,80,2,5","23,65,2,10","13,80,2,5","13,80,2,5","26,67,2,5","13,80,2,5","26,67,2,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,6,1,2","2,4,2,2","6,1,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
40,EurAsia,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","54,20,1,25","56,25,1,18","94,1,1,4","1,0,0,99","70,23,2,5","70,23,2,5","70,23,2,5","70,28,1,1","40,57,1,2","20,78,1,1","40,57,1,2","49,49,1,1","49,49,1,1","49,49,1,1","60,38,1,1","49,49,1,1","49,49,1,1","40,57,1,2","20,78,1,1","40,57,1,2","80,14,1,5","75,0,0,25","49,1,0,50","7,1,1,1","4,4,1,1","7,1,1,1","7,1,1,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
40,North America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","54,15,1,30","50,29,1,20","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","75,20,0,5","25,69,5,1","5,89,5,1","25,69,5,1","49,49,1,1","49,49,1,1","40,54,1,4","49,49,1,1","40,54,1,4","40,54,1,4","25,69,5,1","5,89,5,1","25,69,5,1","75,20,0,5","75,0,0,25","30,10,1,54","5,4,0,1","4,4,1,1","9,0,0,1","5,4,0,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
40,South America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","80,0,0,20","90,0,0,10","99,0,0,1","1,0,0,99","98,1,0,1","98,1,0,1","98,1,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","90,1,0,9","75,0,0,25","75,0,0,25","9,0,0,1","9,0,0,1","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
140,Africa,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","70,0,2,28","80,0,5,15","90,0,5,5","1,0,0,99","85,0,10,5","85,0,10,5","85,0,10,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,5,5","90,0,1,9","75,0,0,25","75,0,0,25","7,0,1,2","8,0,1,1","8,0,1,1","7,0,1,2","35,5,5,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
140,Oceania_NZ,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","55,30,1,14","40,40,1,19","60,30,1,9","1,0,0,99","25,60,5,10","25,60,5,10","25,60,5,10","23,65,2,10","26,67,2,5","13,80,2,5","26,67,2,5","23,65,2,10","23,65,2,10","13,80,2,5","23,65,2,10","13,80,2,5","13,80,2,5","26,67,2,5","13,80,2,5","26,67,2,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,6,1,2","2,4,2,2","6,1,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
140,Oceania,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","55,30,1,14","40,40,1,19","60,30,1,9","1,0,0,99","25,60,5,10","25,60,5,10","25,60,5,10","23,65,2,10","26,67,2,5","13,80,2,5","26,67,2,5","23,65,2,10","23,65,2,10","13,80,2,5","23,65,2,10","13,80,2,5","13,80,2,5","26,67,2,5","13,80,2,5","26,67,2,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,6,1,2","2,4,2,2","6,1,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
140,EurAsia,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","54,20,1,25","56,25,1,18","94,1,1,4","1,0,0,99","70,23,2,5","70,23,2,5","70,23,2,5","70,28,1,1","40,57,1,2","20,78,1,1","40,57,1,2","49,49,1,1","49,49,1,1","49,49,1,1","60,38,1,1","49,49,1,1","49,49,1,1","40,57,1,2","20,78,1,1","40,57,1,2","80,14,1,5","75,0,0,25","49,1,0,50","7,1,1,1","4,4,1,1","7,1,1,1","7,1,1,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
140,North America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","54,15,1,30","50,29,1,20","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","75,20,0,5","25,69,5,1","5,89,5,1","25,69,5,1","49,49,1,1","49,49,1,1","40,54,1,4","49,49,1,1","40,54,1,4","40,54,1,4","25,69,5,1","5,89,5,1","25,69,5,1","75,20,0,5","75,0,0,25","30,10,1,54","5,4,0,1","4,4,1,1","9,0,0,1","5,4,0,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
140,South America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","80,0,0,20","90,0,0,10","99,0,0,1","1,0,0,99","98,1,0,1","98,1,0,1","98,1,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","90,1,0,9","75,0,0,25","75,0,0,25","9,0,0,1","9,0,0,1","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
41,Africa,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","80,0,0,20","90,0,0,10","99,0,0,1","1,0,0,99","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","99,0,0,1","89,1,0,10","75,0,0,25","74,1,0,25","9,0,0,1","9,0,0,1","9,0,0,1","9,0,0,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
41,Oceania_NZ,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","75,1,1,23","80,1,1,18","93,1,1,5","1,0,0,99","94,1,1,4","94,1,1,4","94,1,1,4","92,2,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","90,0,0,10","75,0,0,25","75,0,0,25","6,0,1,3","7,1,1,1","8,0,1,1","7,0,1,2","30,10,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
41,Oceania,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","75,1,1,23","80,1,1,18","93,1,1,5","1,0,0,99","94,1,1,4","94,1,1,4","94,1,1,4","92,2,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","89,5,1,5","90,0,0,10","75,0,0,25","75,0,0,25","6,0,1,3","7,1,1,1","8,0,1,1","7,0,1,2","30,10,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
41,EurAsia,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","75,2,0,23","80,3,0,17","90,3,0,7","1,0,0,99","90,3,0,7","90,3,0,7","90,3,0,7","90,5,0,5","75,15,1,9","65,25,1,9","75,15,1,9","75,20,0,5","75,20,0,5","70,25,0,5","80,15,0,5","70,25,0,5","70,25,0,5","75,15,1,9","65,25,1,9","75,15,1,9","50,40,0,10","75,0,0,25","73,2,0,25","7,0,0,3","7,0,0,3","8,1,0,1","7,0,0,3","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
41,North America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","75,2,0,23","80,3,0,17","90,3,0,7","1,0,0,99","90,3,0,7","90,3,0,7","90,3,0,7","90,5,0,5","25,69,5,1","5,89,5,1","25,69,5,1","75,20,0,5","75,20,0,5","70,25,0,5","80,15,0,5","70,25,0,5","70,25,0,5","25,69,5,1","5,89,5,1","25,69,5,1","50,40,0,10","75,0,0,25","65,10,0,25","8,1,0,1","8,1,0,1","8,1,0,1","8,1,0,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
41,South America,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","80,1,0,19","89,1,0,10","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
42,Africa,"30,0,0,70","70,0,0,30","70,0,0,30","80,0,0,20","95,0,1,4","95,0,1,4","95,0,1,4","1,0,0,99","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","75,0,0,25","95,0,1,4","8,0,0,2","8,0,1,1","8,0,1,1","8,0,1,1","40,0,5,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
